1, 2, 3, 4, 5, 6, 7, 
10,10,10,10,10,10,10
1275679,1269326,1270285,1264678,1264533,1212275,-0
1276175,1269831,1270791,1265181,1265037,1212758,0
1276231,1269887,1270847,1265237,1265093,1212812,-0
1276233,1269890,1270850,1265240,1265095,1212814,0
1276233,1269890,1270850,1265240,1265095,1212814,0
1276233,1269890,1270850,1265240,1265095,1212814,0
1276233,1269890,1270850,1265240,1265095,1212814,0
1276233,1269890,1270850,1265240,1265095,1212814,0
1276233,1269890,1270850,1265240,1265095,1212814,0
1276233,1269890,1270850,1265240,1265095,1212814,0
2255710,2252869,2253486,2250242,2250218,2157098,0
2256085,2253245,2253862,2250617,2250593,2157461,-0
2256102,2253261,2253878,2250634,2250610,2157477,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2256102,2253262,2253879,2250634,2250610,2157478,0
2263522,2260682,2261300,2258048,2258024,2164604,-0
2264261,2261421,2262040,2258787,2258763,2165316,0
2264296,2261456,2262075,2258822,2258798,2165350,-0
2264298,2261457,2262076,2258823,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
2264298,2261457,2262076,2258824,2258799,2165351,-0
