1, 2, 3, 4, 5, 6, 7, 8, 9, 
50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
50.00,60.00,58.04,56.38,59.96,59.83,58.00,58.03,59.76
50.00,60.00,58.04,56.27,59.98,59.91,58.02,58.03,59.86
50.00,60.00,58.04,56.27,59.98,59.91,58.01,58.03,59.86
50.00,60.00,58.04,56.27,59.98,59.91,58.01,58.03,59.86
50.00,60.00,58.26,56.65,59.98,59.91,58.23,58.24,59.86
50.00,60.00,58.26,56.65,59.98,59.91,58.24,58.24,59.86
50.00,60.00,58.26,56.65,59.95,59.91,58.24,58.24,59.86
50.00,60.00,58.26,56.65,59.95,59.91,58.24,58.24,59.86
50.00,60.00,58.26,56.65,59.95,59.91,58.24,58.24,59.86
55.00,60.00,59.01,58.16,59.95,59.91,58.99,59.00,59.86
55.00,60.00,58.97,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,60.00,58.98,58.10,59.95,59.91,58.95,58.96,59.86
55.00,70.00,66.92,64.34,69.86,69.74,66.87,66.89,69.64
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
55.00,70.00,67.09,64.42,69.94,69.89,67.06,67.07,69.83
