1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.64,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.08,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.95,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
54.96,69.97,64.40,69.96,69.97,69.94,67.07,67.08,69.63,69.86
